policy,extra_delay,seed,uav,pi_los,pth,mean_aoi,avg_power,service_rate,max_queue
Zhao'25 MMSE-MW-Safe,4,9,6,0.95,0.209506079,3.634594595,0.04728042593,0.1916216216,0.209506079
Zhao'25 MMSE-MW-Safe,4,9,7,0.4363495231,1.076896197,7.578108108,0.3772047219,0.1408108108,20.98203489
Zhao'25 MMSE-MW-Safe,4,9,8,0.95,0.2790122724,3.908918919,0.06281546564,0.19,0.2790122724
Zhao'25 MMSE-MW-Safe,4,9,9,0.6652629851,0.6926602831,6.133513514,0.1988122218,0.1578378378,1.697243963
Zhao'25 MMSE-MW-Safe,4,9,10,0.95,0.247425482,3.511891892,0.05510232355,0.1943243243,0.247425482
Zhao'25 MMSE-MW-Safe,4,9,11,0.2127973752,2.123503268,23.56405405,0.4000221022,0.03972972973,23.9988499
Zhao'25 MMSE-MW-Safe,4,10,0,0.2210551088,2.045012567,16.83324324,0.3990538035,0.04567567568,23.99982707
Zhao'25 MMSE-MW-Safe,4,10,1,0.5230742899,0.9021077578,8.541081081,0.2603921852,0.1148648649,10.56112498
Zhao'25 MMSE-MW-Safe,4,10,2,0.4621770162,1.019211399,8.492432432,0.3118235956,0.1251351351,16.03397617
Zhao'25 MMSE-MW-Safe,4,10,3,0.8877431859,0.4291816563,4.508918919,0.08722827177,0.167027027,0.5459082815
Zhao'25 MMSE-MW-Safe,4,10,4,0.3493760462,1.325898395,10.66378378,0.403861484,0.09918918919,23.99950738
Zhao'25 MMSE-MW-Safe,4,10,5,0.4491418585,1.047619095,8.62972973,0.3213642358,0.117027027,14.38095375
Zhao'25 MMSE-MW-Safe,4,10,6,0.5565464418,0.8463561798,7.563783784,0.2342347914,0.1297297297,5.095342698
Zhao'25 MMSE-MW-Safe,4,10,7,0.34857734,1.328717478,12.30297297,0.4032837103,0.0872972973,23.99935127
Zhao'25 MMSE-MW-Safe,4,10,8,0.2223217792,2.03354937,24.58783784,0.4001145788,0.03945945946,23.99801714
Zhao'25 MMSE-MW-Safe,4,10,9,0.6900300697,0.6616731043,6.709189189,0.1582650533,0.1402702703,1.708365522
Zhao'25 MMSE-MW-Safe,4,10,10,0.2104662511,2.146920017,20.35972973,0.4003715707,0.0427027027,23.99932792
Zhao'25 MMSE-MW-Safe,4,10,11,0.2177243916,2.075867389,42.1827027,0.4005863016,0.03432432432,23.99722662
Zhao'25 MMSE-MW-Safe,4,11,0,0.95,0.3358641596,4.460810811,0.0614540638,0.1567567568,0.3358641596
Zhao'25 MMSE-MW-Safe,4,11,1,0.2935060875,1.559243329,12.25324324,0.3999248429,0.07378378378,23.99964882
Zhao'25 MMSE-MW-Safe,4,11,2,0.6227889451,0.7487311135,6.564324324,0.1782789489,0.1383783784,1.692386681
Zhao'25 MMSE-MW-Safe,4,11,3,0.4312530983,1.088976442,9.272702703,0.3337565637,0.1113513514,15.18031683
Zhao'25 MMSE-MW-Safe,4,11,4,0.6153269509,0.7590395275,7.857027027,0.1903753193,0.1245945946,6.730225352
Zhao'25 MMSE-MW-Safe,4,11,5,0.4183303984,1.120756955,10.1172973,0.3525840798,0.1048648649,18.66422255
Zhao'25 MMSE-MW-Safe,4,11,6,0.9434799305,0.3508668233,4.984054054,0.06524226337,0.1464864865,0.3508668233
Zhao'25 MMSE-MW-Safe,4,11,7,0.4987828682,0.9460759936,9.391351351,0.2863797602,0.1159459459,15.80481176
Zhao'25 MMSE-MW-Safe,4,11,8,0.6260188518,0.7443154627,7.297567568,0.1818543725,0.1343243243,4.597678329
Zhao'25 MMSE-MW-Safe,4,11,9,0.4351735249,1.079661914,9.362702703,0.3376131986,0.1151351351,17.18985743
Zhao'25 MMSE-MW-Safe,4,11,10,0.2492611008,1.819920828,18.30864865,0.3998907116,0.04972972973,23.99879967
Zhao'25 MMSE-MW-Safe,4,11,11,0.2092716103,2.159149808,24.28621622,0.3997344915,0.03972972973,23.99802303
Zhao'25 MMSE-MW-Safe,4,12,0,0.2277146089,1.986329388,18.23,0.3999501065,0.04405405405,23.99860142
Zhao'25 MMSE-MW-Safe,4,12,1,0.9318683167,0.369039043,4.580540541,0.06383378041,0.1467567568,0.369039043
Zhao'25 MMSE-MW-Safe,4,12,2,0.4490225566,1.047885528,9.963513514,0.3109671109,0.1110810811,23.80273431
Zhao'25 MMSE-MW-Safe,4,12,3,0.364868936,1.273544601,10.06135135,0.3868821978,0.09702702703,23.98615031
Zhao'25 MMSE-MW-Safe,4,12,4,0.3264467419,1.412123145,11.14054054,0.401882614,0.08972972973,23.99569272
Zhao'25 MMSE-MW-Safe,4,12,5,0.2532754659,1.792296255,16.84108108,0.3996336243,0.05081081081,23.99940524
Zhao'25 MMSE-MW-Safe,4,12,6,0.5108922966,0.9237509324,7.772162162,0.2426718666,0.1194594595,6.103765851
Zhao'25 MMSE-MW-Safe,4,12,7,0.7249468559,0.6195927545,5.594324324,0.1260954984,0.1375675676,1.058778264
Zhao'25 MMSE-MW-Safe,4,12,8,0.885090931,0.4325165816,5.38027027,0.07832057019,0.1397297297,0.4650331633
Zhao'25 MMSE-MW-Safe,4,12,9,0.3371942215,1.370290719,12.07972973,0.4025691922,0.08216216216,23.99617556
Zhao'25 MMSE-MW-Safe,4,12,10,0.4510893652,1.043286736,9.218378378,0.2853530208,0.1062162162,14.3583225
Zhao'25 MMSE-MW-Safe,4,12,11,0.3770521179,1.235229773,9.412432432,0.3742412365,0.1045945946,23.99124908
Zhao'25 MMSE-MW-Safe,4,13,0,0.931036637,0.3702883284,4.908378378,0.08176366604,0.17,0.3702883284
Zhao'25 MMSE-MW-Safe,4,13,1,0.7159624459,0.6302691506,5.78972973,0.1636996362,0.1564864865,1.090807452
Zhao'25 MMSE-MW-Safe,4,13,2,0.6775674106,0.6771299559,6.305135135,0.1837401286,0.1551351351,1.785649779
Zhao'25 MMSE-MW-Safe,4,13,3,0.3509019354,1.320546841,9.894054054,0.4022314297,0.09756756757,23.9993552
Zhao'25 MMSE-MW-Safe,4,13,4,0.95,0.2764601871,4.19,0.05895326693,0.1786486486,0.2764601871
Zhao'25 MMSE-MW-Safe,4,13,5,0.7562371291,0.5830294735,5.17,0.1421331311,0.1645945946,1.132117894
Zhao'25 MMSE-MW-Safe,4,13,6,0.2357345475,1.920506701,21.49891892,0.400192072,0.04486486486,23.99966944
Zhao'25 MMSE-MW-Safe,4,13,7,0.5713184825,0.8232731646,7.822162162,0.2496520245,0.1421621622,14.81020456
Zhao'25 MMSE-MW-Safe,4,13,8,0.95,0.2265612916,3.729459459,0.04788403514,0.1840540541,0.2265612916
Zhao'25 MMSE-MW-Safe,4,13,9,0.8385292043,0.488449848,4.648918919,0.112343465,0.1718918919,0.5768996961
Zhao'25 MMSE-MW-Safe,4,13,10,0.9458583108,0.3469497415,3.869189189,0.07351583711,0.1794594595,0.3469497415
Zhao'25 MMSE-MW-Safe,4,13,11,0.3749843981,1.241568686,9.408918919,0.3993153342,0.11,23.99924108
Zhao'25 MMSE-MW-Safe,4,14,0,0.3969158517,1.177446822,9.475945946,0.3821928737,0.1102702703,23.74808805
Zhao'25 MMSE-MW-Safe,4,14,1,0.64914127,0.7134614509,6.831621622,0.1733518498,0.1378378378,1.394230156
Zhao'25 MMSE-MW-Safe,4,14,2,0.685168137,0.6676722331,7.241891892,0.1555495851,0.1262162162,1.473705632
Zhao'25 MMSE-MW-Safe,4,14,3,0.2123384503,2.128067317,22.99405405,0.3997315635,0.03864864865,23.9997275
Zhao'25 MMSE-MW-Safe,4,14,4,0.8391928019,0.4876767217,5.268918919,0.09793075791,0.1481081081,0.6630301652
Zhao'25 MMSE-MW-Safe,4,14,5,0.2547057577,1.782678959,16.13945946,0.4003800582,0.05567567568,23.99813484
Zhao'25 MMSE-MW-Safe,4,14,6,0.6450583303,0.7188179662,7.67972973,0.1746533383,0.1224324324,2.463451526
Zhao'25 MMSE-MW-Safe,4,14,7,0.3536782427,1.310923092,11.11081081,0.4042603373,0.09513513514,23.99969591
Zhao'25 MMSE-MW-Safe,4,14,8,0.3495021855,1.325454306,10.06216216,0.3979945228,0.09648648649,23.99984225
Zhao'25 MMSE-MW-Safe,4,14,9,0.2638904463,1.723560971,14.10135135,0.4001456416,0.06297297297,23.99858093
Zhao'25 MMSE-MW-Safe,4,14,10,0.8142278578,0.5165166625,5.351891892,0.1042805262,0.1448648649,0.633033325
Zhao'25 MMSE-MW-Safe,4,14,11,0.4332858251,1.084128614,8.878378378,0.3258245997,0.1127027027,18.7445015
Zhao'25 MMSE-MW-Safe,4,15,0,0.95,0.2609434761,3.651351351,0.05458655418,0.1837837838,0.2609434761
Zhao'25 MMSE-MW-Safe,4,15,1,0.6682774533,0.6888292002,5.797027027,0.185797714,0.1627027027,2.088292002
Zhao'25 MMSE-MW-Safe,4,15,2,0.3936552323,1.186565108,9.185675676,0.3986217376,0.1218918919,23.99764995
Zhao'25 MMSE-MW-Safe,4,15,3,0.8783623152,0.4408835581,4.667027027,0.09878174855,0.172972973,0.5226506742
Zhao'25 MMSE-MW-Safe,4,15,4,0.2542081145,1.786011998,18.26189189,0.3996805229,0.05189189189,23.99886307
Zhao'25 MMSE-MW-Safe,4,15,5,0.6112416568,0.7647485898,6.061891892,0.2137162275,0.1556756757,2.847485898
Zhao'25 MMSE-MW-Safe,4,15,6,0.1961261937,2.305041448,32.99486486,0.3999558404,0.02810810811,23.99896785
Zhao'25 MMSE-MW-Safe,4,15,7,0.2603661895,1.74572184,16.28810811,0.400100573,0.05945945946,23.99917484
Zhao'25 MMSE-MW-Safe,4,15,8,0.4858854259,0.9708198352,7.024054054,0.3014789164,0.1410810811,6.903937199
Zhao'25 MMSE-MW-Safe,4,15,9,0.9440218225,0.349980936,4.096756757,0.07368517545,0.172972973,0.349980936
Zhao'25 MMSE-MW-Safe,4,15,10,0.777121657,0.5589976316,5.26,0.1386918448,0.17,0.8769928948
Zhao'25 MMSE-MW-Safe,4,15,11,0.6438927182,0.7203540735,6.96,0.205982327,0.1508108108,3.84601925
Zhao'25 MMSE-MW-Safe,4,16,0,0.3932789834,1.187626136,8.885405405,0.401546026,0.1189189189,23.99894078
Zhao'25 MMSE-MW-Safe,4,16,1,0.7735119064,0.5631378354,5.810540541,0.1500686232,0.1689189189,1.215689177
Zhao'25 MMSE-MW-Safe,4,16,2,0.901603995,0.4113518347,4.24027027,0.0972791501,0.1891891892,0.4340555041
Zhao'25 MMSE-MW-Safe,4,16,3,0.8416273572,0.4848363331,4.263513514,0.1174090147,0.182972973,0.6545089994
Zhao'25 MMSE-MW-Safe,4,16,4,0.2260479039,2.00065631,16.92297297,0.400131262,0.04945945946,23.99969286
Zhao'25 MMSE-MW-Safe,4,16,5,0.7045979448,0.6439160289,4.812702703,0.1742053905,0.1802702703,1.307412202
Zhao'25 MMSE-MW-Safe,4,16,6,0.6624829137,0.6962092138,5.901351351,0.2020888367,0.1640540541,2.250719779
Zhao'25 MMSE-MW-Safe,4,16,7,0.1982197585,2.280313362,24.59324324,0.4005955906,0.03648648649,23.99979694
Zhao'25 MMSE-MW-Safe,4,16,8,0.7522839954,0.5876051337,5.007027027,0.1526185226,0.1791891892,0.9628154011
Zhao'25 MMSE-MW-Safe,4,16,9,0.3841282698,1.214015836,8.573513514,0.4029220125,0.1172972973,23.99962519
Zhao'25 MMSE-MW-Safe,4,16,10,0.2247729528,2.011774821,23.60810811,0.4001800724,0.03702702703,23.99613493
Zhao'25 MMSE-MW-Safe,4,16,11,0.2144342016,2.107404393,21.92243243,0.3998372659,0.04,23.99967442
Zhao'25 MMSE-MW-Safe,4,17,0,0.6058267012,0.772389876,6.129189189,0.2310907007,0.1640540541,3.32389876
Zhao'25 MMSE-MW-Safe,4,17,1,0.4606290406,1.022513998,7.036216216,0.3534582172,0.1491891892,13.83039195
Zhao'25 MMSE-MW-Safe,4,17,2,0.8627452041,0.4598691245,3.990810811,0.1111143236,0.1913513514,0.5796073736
Zhao'25 MMSE-MW-Safe,4,17,3,0.95,0.2139841101,3.598918919,0.04886934407,0.1975675676,0.2139841101
Zhao'25 MMSE-MW-Safe,4,17,4,0.8920394043,0.4237308779,4.197837838,0.1008937577,0.182972973,0.4474617559
Zhao'25 MMSE-MW-Safe,4,17,5,0.9329954481,0.3673358894,4.008378378,0.08418941464,0.1910810811,0.3673358894
Zhao'25 MMSE-MW-Safe,4,17,6,0.2434414901,1.861711545,20.56081081,0.3995132342,0.04432432432,23.99944623
Zhao'25 MMSE-MW-Safe,4,17,7,0.2237143759,2.021113381,25.4127027,0.3998527013,0.03594594595,23.99735446
Zhao'25 MMSE-MW-Safe,4,17,8,0.7874097494,0.5472165522,5.108648649,0.1434594745,0.1783783784,1.136082761
Zhao'25 MMSE-MW-Safe,4,17,9,0.2072792387,2.179902851,24.4272973,0.4000416314,0.03891891892,23.99969594
Zhao'25 MMSE-MW-Safe,4,17,10,0.95,0.241873434,3.590540541,0.05497717784,0.1964864865,0.241873434
Zhao'25 MMSE-MW-Safe,4,17,11,0.5223938409,0.9032962107,7.032702703,0.3002849565,0.1481081081,10.4922939
Zhao'25 MMSE-MW-Safe,4,18,0,0.95,0.2641897105,3.645675676,0.0619060754,0.2002702703,0.2641897105
Zhao'25 MMSE-MW-Safe,4,18,1,0.2298402862,1.968390267,19.4072973,0.4000620219,0.04702702703,23.99962611
Zhao'25 MMSE-MW-Safe,4,18,2,0.2514208534,1.804941085,16.40621622,0.4000139701,0.05189189189,23.99969413
Zhao'25 MMSE-MW-Safe,4,18,3,0.95,0.3377909827,3.513513514,0.07915264379,0.2018918919,0.3377909827
Zhao'25 MMSE-MW-Safe,4,18,4,0.8064515181,0.5254308787,4.398378378,0.1381741203,0.1972972973,1.027154393
Zhao'25 MMSE-MW-Safe,4,18,5,0.2889292384,1.582364629,12.56108108,0.4002954845,0.07027027027,23.99910488
Zhao'25 MMSE-MW-Safe,4,18,6,0.86964094,0.451552802,4.478918919,0.1136204483,0.1886486486,0.554658406
Zhao'25 MMSE-MW-Safe,4,18,7,0.95,0.2372894534,3.621081081,0.05534616169,0.1962162162,0.2372894534
Zhao'25 MMSE-MW-Safe,4,18,8,0.4229897239,1.10910177,7.48027027,0.4028737241,0.14,23.98932324
Zhao'25 MMSE-MW-Safe,4,18,9,0.9113191376,0.3983676074,3.609459459,0.09657722807,0.2051351351,0.3983676074
Zhao'25 MMSE-MW-Safe,4,18,10,0.93510967,0.3641087485,4.048918919,0.08777973071,0.1981081081,0.3641087485
Zhao'25 MMSE-MW-Safe,4,18,11,0.8418183031,0.4846132827,4.70027027,0.1254755473,0.1935135135,0.8230664136
Zhao'25 MMSE-MW-Safe,4,19,0,0.8339118425,0.4938172966,5.857567568,0.09342489395,0.1337837838,0.5876345931
Zhao'25 MMSE-MW-Safe,4,19,1,0.4218873338,1.111838862,8.658108108,0.3182263122,0.1108108108,16.95516587
Zhao'25 MMSE-MW-Safe,4,19,2,0.3658373363,1.270411673,10.30702703,0.388677301,0.09243243243,23.99845754
Zhao'25 MMSE-MW-Safe,4,19,3,0.3670076204,1.266646367,8.910540541,0.3851289631,0.1075675676,23.99841666
Zhao'25 MMSE-MW-Safe,4,19,4,0.481511622,0.9794527448,8.441351351,0.264981675,0.1154054054,9.398657048
Zhao'25 MMSE-MW-Safe,4,19,5,0.1930715746,2.342239302,29.82864865,0.4000797943,0.03054054054,23.99874953
Zhao'25 MMSE-MW-Safe,4,19,6,0.2120595117,2.1308523,24.88216216,0.3991028767,0.04,23.99973332
Zhao'25 MMSE-MW-Safe,4,19,7,0.3057773787,1.500722279,11.65918919,0.3995166067,0.07648648649,23.9997457
Zhao'25 MMSE-MW-Safe,4,19,8,0.5446939528,0.8655191693,7.938108108,0.2236314394,0.1189189189,4.248306709
Zhao'25 MMSE-MW-Safe,4,19,9,0.4653449839,1.012509865,7.826486486,0.2736513148,0.1205405405,6.4126677
Zhao'25 MMSE-MW-Safe,4,19,10,0.3623629999,1.281724896,9.861891892,0.3973347177,0.09459459459,23.92731489
Zhao'25 MMSE-MW-Safe,4,19,11,0.8770434254,0.4425090154,4.901351351,0.0801300109,0.1467567568,0.5700360617
Zhao'25 MMSE-MW-Safe,8,0,0,0.95,0.3369544871,3.693243243,0.07822808228,0.1964864865,0.3369544871
Zhao'25 MMSE-MW-Safe,8,0,1,0.2315765095,1.95400716,18.75567568,0.3997793027,0.04972972973,23.99867769
Zhao'25 MMSE-MW-Safe,8,0,2,0.95,0.2191119648,4.045135135,0.05104716585,0.1908108108,0.2191119648
Zhao'25 MMSE-MW-Safe,8,0,3,0.8081176242,0.5235225351,4.641891892,0.1328615299,0.1897297297,0.6470450703
Zhao'25 MMSE-MW-Safe,8,0,4,0.6281327393,0.7414402559,6.607837838,0.2170215668,0.1632432432,2.145924607
Zhao'25 MMSE-MW-Safe,8,0,5,0.795200025,0.5383055036,5.077567568,0.1389410151,0.1821621622,0.6766110072
Zhao'25 MMSE-MW-Safe,8,0,6,0.3394136806,1.361973486,11.07891892,0.3997576233,0.0927027027,23.99973208
Zhao'25 MMSE-MW-Safe,8,0,7,0.9476946562,0.3438720469,3.841351351,0.08104227699,0.197027027,0.3438720469
Zhao'25 MMSE-MW-Safe,8,0,8,0.5005847781,0.9427001774,7.819459459,0.316441519,0.1510810811,6.510204613
Zhao'25 MMSE-MW-Safe,8,0,9,0.95,0.2738400263,3.338918919,0.0632052385,0.202972973,0.2738400263
Zhao'25 MMSE-MW-Safe,8,0,10,0.23436609,1.931388168,18.58135135,0.3998495505,0.04702702703,23.99930207
Zhao'25 MMSE-MW-Safe,8,0,11,0.2528380647,1.795260579,17.70027027,0.4002945886,0.05540540541,23.9999822
Zhao'25 MMSE-MW-Safe,8,1,0,0.5605092249,0.8400796556,7.284594595,0.2878975685,0.1578378378,4.041672768
Zhao'25 MMSE-MW-Safe,8,1,1,0.2181252996,2.072097608,21.11864865,0.3998588358,0.04216216216,23.99953142
Zhao'25 MMSE-MW-Safe,8,1,2,0.2316669551,1.953264399,17.98,0.4001552471,0.04945945946,23.99994003
Zhao'25 MMSE-MW-Safe,8,1,3,0.3707979081,1.254604531,10.64378378,0.4021516145,0.1035135135,23.99955477
Zhao'25 MMSE-MW-Safe,8,1,4,0.95,0.2976063768,3.23,0.07271247691,0.2127027027,0.2976063768
Zhao'25 MMSE-MW-Safe,8,1,5,0.95,0.2276934429,3.325135135,0.05606181798,0.217027027,0.2276934429
Zhao'25 MMSE-MW-Safe,8,1,6,0.2020086086,2.237061952,25.80054054,0.3996480947,0.03351351351,23.99943658
Zhao'25 MMSE-MW-Safe,8,1,7,0.95,0.2579608484,3.30027027,0.06379302062,0.2151351351,0.2579608484
Zhao'25 MMSE-MW-Safe,8,1,8,0.325972712,1.414030367,11.53756757,0.3997502064,0.08567567568,23.99953849
Zhao'25 MMSE-MW-Safe,8,1,9,0.8362721814,0.4910760745,5.042432432,0.1336523262,0.1978378378,0.6732282236
Zhao'25 MMSE-MW-Safe,8,1,10,0.2993435181,1.530799061,13.81459459,0.3996626736,0.07243243243,23.99968316
Zhao'25 MMSE-MW-Safe,8,1,11,0.2334007936,1.939147999,20.04162162,0.400407857,0.04675675676,23.99996337
Zhao'25 MMSE-MW-Safe,8,2,0,0.2983974043,1.535332493,13.36135135,0.4000163576,0.06837837838,23.99949569
Zhao'25 MMSE-MW-Safe,8,2,1,0.4720337023,0.9986066978,6.598108108,0.3190143559,0.1564864865,4.77492056
Zhao'25 MMSE-MW-Safe,8,2,2,0.7619171253,0.5764720931,4.911891892,0.1448970396,0.1802702703,0.7529441862
Zhao'25 MMSE-MW-Safe,8,2,3,0.95,0.328976203,3.715945946,0.07361953948,0.1910810811,0.328976203
Zhao'25 MMSE-MW-Safe,8,2,4,0.6042558466,0.7746227687,7.019189189,0.2242218879,0.1516216216,1.149245537
Zhao'25 MMSE-MW-Safe,8,2,5,0.7527600943,0.5870535051,5.553783784,0.1505712909,0.1735135135,0.7741070102
Zhao'25 MMSE-MW-Safe,8,2,6,0.6803453125,0.6736618433,5.8,0.1817066269,0.1745945946,1.24197106
Zhao'25 MMSE-MW-Safe,8,2,7,0.2438339011,1.858825842,20.25459459,0.3998987487,0.04540540541,23.97848257
Zhao'25 MMSE-MW-Safe,8,2,8,0.7053294905,0.6430324214,6.271621622,0.1684049774,0.1518918919,0.8860648428
Zhao'25 MMSE-MW-Safe,8,2,9,0.1925045361,2.34929577,24.09297297,0.4000152257,0.03486486486,23.99999967
Zhao'25 MMSE-MW-Safe,8,2,10,0.95,0.2710575607,3.771891892,0.06109783935,0.192972973,0.2710575607
Zhao'25 MMSE-MW-Safe,8,2,11,0.2931742638,1.560894842,13.37675676,0.4003484337,0.07486486486,23.9997206
Zhao'25 MMSE-MW-Safe,8,3,0,0.2469621281,1.836175919,15.58162162,0.399988592,0.05324324324,23.99954416
Zhao'25 MMSE-MW-Safe,8,3,1,0.8215561338,0.5080937316,4.840810811,0.1314177571,0.1875675676,0.7242811947
Zhao'25 MMSE-MW-Safe,8,3,2,0.8932287906,0.4222105672,3.649189189,0.1021293129,0.2021621622,0.4444211345
Zhao'25 MMSE-MW-Safe,8,3,3,0.3220866759,1.429873819,9.784324324,0.4050020979,0.09135135135,23.99933929
Zhao'25 MMSE-MW-Safe,8,3,4,0.225348274,2.006740312,20.24216216,0.4002633378,0.04243243243,23.99977546
Zhao'25 MMSE-MW-Safe,8,3,5,0.2465631425,1.839030251,18.23378378,0.3996163031,0.05135135135,23.99995674
Zhao'25 MMSE-MW-Safe,8,3,6,0.4834834838,0.9755450403,7.604864865,0.3366948693,0.162972973,6.788626007
Zhao'25 MMSE-MW-Safe,8,3,7,0.2778755806,1.641436133,14.30621622,0.3997118799,0.06405405405,23.99976003
Zhao'25 MMSE-MW-Safe,8,3,8,0.2645088005,1.719737046,17.02891892,0.3997226647,0.05675675676,23.99884008
Zhao'25 MMSE-MW-Safe,8,3,9,0.3014458345,1.520828652,14.07756757,0.4007589016,0.07351351351,23.99964931
Zhao'25 MMSE-MW-Safe,8,3,10,0.9387067142,0.3585144156,3.798378378,0.08497760608,0.1962162162,0.3585144156
Zhao'25 MMSE-MW-Safe,8,3,11,0.2969367479,1.542388958,12.69108108,0.4010211292,0.07540540541,23.99965362
Zhao'25 MMSE-MW-Safe,8,4,0,0.662118963,0.6966749552,6.676486486,0.1608001113,0.1383783784,0.9933499104
Zhao'25 MMSE-MW-Safe,8,4,1,0.6741961796,0.6813572012,6.734864865,0.1550548009,0.1378378378,1.288143207
Zhao'25 MMSE-MW-Safe,8,4,2,0.3640876,1.27608378,9.394054054,0.399724622,0.1137837838,23.89926947
Zhao'25 MMSE-MW-Safe,8,4,3,0.2460798207,1.842501298,15.22405405,0.4003705523,0.05459459459,23.99849541
Zhao'25 MMSE-MW-Safe,8,4,4,0.2372011855,1.908996959,19.5627027,0.3998574711,0.05027027027,23.99920884
Zhao'25 MMSE-MW-Safe,8,4,5,0.4128728207,1.13470463,9.164594595,0.332437789,0.112972973,8.359387978
Zhao'25 MMSE-MW-Safe,8,4,6,0.5024050881,0.9393093506,8.377027027,0.2475207072,0.1191891892,2.907568311
Zhao'25 MMSE-MW-Safe,8,4,7,0.4159209977,1.126874486,8.498378378,0.3283164044,0.1181081081,7.918113183
Zhao'25 MMSE-MW-Safe,8,4,8,0.2309431598,1.959226317,22.50162162,0.3997880728,0.03945945946,23.99977447
Zhao'25 MMSE-MW-Safe,8,4,9,0.4380235493,1.072981387,10.46810811,0.3085546476,0.1035135135,12.06242301
Zhao'25 MMSE-MW-Safe,8,4,10,0.7287104513,0.6151471375,6.254324324,0.1345010903,0.1410810811,0.8302942749
Zhao'25 MMSE-MW-Safe,8,4,11,0.5641011845,0.8344446437,7.091081081,0.203198547,0.1286486486,1.703333931
Zhao'25 MMSE-MW-Safe,8,5,0,0.9411489522,0.3546353857,4.144864865,0.07437758358,0.1743243243,0.3546353857
Zhao'25 MMSE-MW-Safe,8,5,1,0.4821824971,0.9781203331,7.440810811,0.2934360999,0.1383783784,3.51556433
Zhao'25 MMSE-MW-Safe,8,5,2,0.3825098869,1.218803669,9.912432432,0.4058286812,0.1145945946,23.99173513
Zhao'25 MMSE-MW-Safe,8,5,3,0.7544254172,0.5851252029,5.270540541,0.1382160614,0.1659459459,0.7702504057
Zhao'25 MMSE-MW-Safe,8,5,4,0.3523107703,1.315645181,9.478918919,0.4057165274,0.1067567568,23.99791629
Zhao'25 MMSE-MW-Safe,8,5,5,0.8677360717,0.4538598372,4.925945946,0.1015664717,0.1718918919,0.5077196745
Zhao'25 MMSE-MW-Safe,8,5,6,0.95,0.2241414152,3.998108108,0.04664564587,0.1759459459,0.2241414152
Zhao'25 MMSE-MW-Safe,8,5,7,0.2189202535,2.064668323,18.00486486,0.4000992398,0.04621621622,23.99960989
Zhao'25 MMSE-MW-Safe,8,5,8,0.8265150398,0.5023771293,5.222702703,0.1137816309,0.1648648649,0.6047542586
Zhao'25 MMSE-MW-Safe,8,5,9,0.3376263363,1.368663091,10.60027027,0.4006113859,0.09378378378,23.99978167
Zhao'25 MMSE-MW-Safe,8,5,10,0.2625732011,1.731770293,17.33189189,0.3997113055,0.05567567568,23.999585
Zhao'25 MMSE-MW-Safe,8,5,11,0.2699141276,1.687095206,15.08351351,0.3998871609,0.06054054054,23.99980549
Zhao'25 MMSE-MW-Safe,8,6,0,0.6600953202,0.6992694381,6.854594595,0.1787861861,0.1443243243,1.197077752
Zhao'25 MMSE-MW-Safe,8,6,1,0.4082536129,1.146768836,10.30189189,0.3911411545,0.1194594595,23.65650022
Zhao'25 MMSE-MW-Safe,8,6,2,0.95,0.2551559305,4.11027027,0.05234144629,0.1737837838,0.2551559305
Zhao'25 MMSE-MW-Safe,8,6,3,0.8542797728,0.4699577518,5.127027027,0.1044068303,0.1675675676,0.5399155036
Zhao'25 MMSE-MW-Safe,8,6,4,0.5796663152,0.8105930222,7.117297297,0.2201745912,0.1389189189,1.674151156
Zhao'25 MMSE-MW-Safe,8,6,5,0.95,0.2156180293,3.712162162,0.04446393415,0.1802702703,0.2156180293
Zhao'25 MMSE-MW-Safe,8,6,6,0.7238759829,0.6208604762,5.638108108,0.1483353138,0.1551351351,0.8417209525
Zhao'25 MMSE-MW-Safe,8,6,7,0.298421524,1.535216558,12.98054054,0.3999861519,0.07324324324,23.99999245
Zhao'25 MMSE-MW-Safe,8,6,8,0.95,0.2628816135,3.861621622,0.05435254981,0.1772972973,0.2628816135
Zhao'25 MMSE-MW-Safe,8,6,9,0.3698913443,1.257463669,10.5127027,0.4010289538,0.1021621622,23.99973122
Zhao'25 MMSE-MW-Safe,8,6,10,0.95,0.2571157349,4.005405405,0.05295194324,0.1781081081,0.2571157349
Zhao'25 MMSE-MW-Safe,8,6,11,0.5870736138,0.7995478023,6.820540541,0.2135008726,0.1454054054,1.199095605
Zhao'25 MMSE-MW-Safe,8,7,0,0.95,0.2129344738,3.617837838,0.04926267827,0.1967567568,0.2129344738
Zhao'25 MMSE-MW-Safe,8,7,1,0.8194645516,0.5105004868,4.231081081,0.1273491755,0.1924324324,0.5105004868
Zhao'25 MMSE-MW-Safe,8,7,2,0.5139536145,0.9182376412,7.896216216,0.3050038003,0.1481081081,6.128277542
Zhao'25 MMSE-MW-Safe,8,7,3,0.1957148488,2.309972111,24.34297297,0.4001870602,0.03621621622,23.99909524
Zhao'25 MMSE-MW-Safe,8,7,4,0.2668165055,1.705631049,17.18324324,0.3996708431,0.05621621622,23.99999021
Zhao'25 MMSE-MW-Safe,8,7,5,0.95,0.2143947682,3.59,0.04983229747,0.2013513514,0.2143947682
Zhao'25 MMSE-MW-Safe,8,7,6,0.9166527097,0.3910280632,4.116486486,0.09416378496,0.1986486486,0.3910280632
Zhao'25 MMSE-MW-Safe,8,7,7,0.2817874583,1.619983796,13.95864865,0.400179781,0.07351351351,23.99935185
